game_id,developer_id
739100,1149
1012530,6691
718730,3106
714240,3997
704840,6082
704440,5737
701860,2715
701810,4016
703630,4256
703630,4405
794030,4875
1043480,1547
1023650,6020
1008010,3449
1002360,722
991430,4762
705250,5291
704760,4000
704990,1337
704660,3842
704670,827
719210,6931
720020,472
282560,2819
1083850,7307
546930,2223
506730,2223
656180,4943
683530,3661
656370,5302
883670,4912
392820,1123
638680,2124
857060,1724
760460,1724
582280,6510
631830,3411
754800,2858
604490,791
332790,4705
406730,1048
696140,803
689900,5040
696530,5779
653950,2376
266490,5207
266490,5481
674960,4513
263380,3004
263380,7188
676630,4414
656090,5006
595960,5226
549260,2372
686760,4878
762360,6012
830520,746
786710,3290
1084170,2006
883620,502
789750,6647
789280,2417
952970,4326
930630,6374
930630,6347
917850,6286
838180,5246
805420,7352
767200,1196
780520,2265
780260,1934
780230,2300
786650,342
786330,5068
786180,118
998850,1871
759640,2493
722870,7182
958090,98
958090,6284
811290,7360
986710,3390
986340,5284
806990,3441
803920,3123
803780,1765
803280,4551
785870,6437
785610,6863
743480,4547
743480,3917
745720,3157
745710,1
745400,6919
748010,6011
747750,2229
745250,5325
745090,6552
745030,1807
745030,1634
745030,570
879450,400
879430,4997
884440,6
870140,7142
884250,3689
875830,4913
870030,7096
870020,4715
751970,3568
751950,5989
754520,4715
753560,5345
753440,5515
754270,6757
746500,6636
857420,5308
850880,4192
845040,3259
842990,6703
825110,2614
817710,3430
816150,5505
816150,4190
798650,5816
795040,6249
794940,5016
793360,6471
791700,6943
787840,902
775320,3267
1045010,5808
900370,5167
896880,4646
896880,6182
855190,7303
737930,4566
737830,5678
742340,6765
728610,2664
831680,4014
831180,2244
831120,5546
723450,2795
854560,3689
856110,6206
855760,5892
855730,5657
855700,3553
855530,506
783470,6863
782650,290
771860,373
771380,2171
770850,4202
763520,6667
752790,1841
752770,3253
752600,3280
984880,3061
721350,1138
840380,308
880560,1681
880550,761
880370,761
859420,6970
859370,1201
878660,945
858420,6
878270,6
725430,2650
723070,1658
205530,6525
895330,6227
845690,2920
845460,5423
844970,4770
841030,5737
841010,251
840980,2461
840500,761
838260,2082
795030,1681
983760,1159
840240,1649
840230,4321
841570,3030
821400,4128
839530,4601
839130,1784
1037100,3426
1020090,2322
826130,5846
824640,1006
847290,1285
732550,2025
1043120,3999
1011130,4541
845730,761
816250,1451
816180,7519
724120,3278
717960,1578
705780,605
818830,4440
818730,5359
798370,1312
946170,6908
946000,1177
947960,4066
724760,3994
945100,281
805070,4664
716010,2065
966010,7076
837180,1263
891610,5767
748970,6523
748430,1899
732110,4930
751400,7321
718080,4808
717940,2413
696060,1361
752500,5952
751250,660
750450,2926
841340,4401
845290,2379
812740,4480
903150,5826
903150,1985
761880,3302
743360,5788
873070,5364
983520,5072
982990,5400
982770,1435
982180,7519
976960,5560
968320,1598
968210,3376
968170,5110
967910,2439
949820,6327
734700,6980
860220,3773
949990,3266
933880,5544
818860,5760
308180,516
785690,5963
869350,4465
769910,3386
717020,2155
1000130,3074
971130,6833
881250,7191
878050,2126
775960,6897
835640,4877
806960,5635
893740,7232
858870,6319
796980,7485
307030,3764
771410,2578
305820,5342
305820,5913
301930,5415
835710,5381
896550,4857
872990,6458
872990,4026
866310,7519
1067070,7130
1066200,6946
1054240,4715
1054180,1412
946560,4728
904890,2707
892210,623
892210,7178
885120,7221
880130,1283
869030,1944
813730,5108
803590,2467
764090,5312
91800,1943
70500,4264
933210,7142
841120,7151
740400,376
816870,7173
770380,827
742540,6227
1032260,2303
1032260,4515
955490,1394
943510,3034
860030,7434
859820,3870
859660,1185
859610,2609
856040,6232
843010,1878
857850,4100
842770,1646
835110,4423
836560,3142
836550,3142
836540,3142
837330,1764
836260,4642
835680,4715
835490,6674
838340,7169
834420,1124
834180,1108
817470,5231
882080,1512
877150,4291
861740,6
861580,5111
866350,4879
870260,3478
867010,5580
1025130,3411
1022270,2748
1009370,3753
992050,3411
975600,4122
964990,4466
956100,4797
919190,4396
715440,7221
869850,1866
868970,761
928830,7221
942520,3116
941830,7185
944440,5924
931200,1626
929020,1285
931170,756
930430,1761
930320,245
930930,5841
930840,3523
244950,7385
715430,129
1066000,7191
1065870,6372
779760,2671
1052480,7480
790630,848
1052870,6209
800910,2648
1014840,7250
1014660,3970
1014660,2132
1006270,5359
923670,134
923670,447
914480,7380
914400,550
913260,7092
919890,6297
825610,2220
713780,6863
914190,2553
897760,2256
868130,1518
865130,6488
864510,421
864390,7071
862110,4175
742380,5764
934800,3386
934810,4051
934070,6503
939150,6794
938840,6
925910,5259
771010,5224
924560,3496
924280,6807
922140,5359
956350,4058
750660,1030
956200,3260
956000,4135
956090,4715
955370,7221
955120,4867
1032510,1217
1032230,6323
1031580,7487
1021640,862
1026940,885
1029160,5615
1028940,3773
42140,3394
102400,5005
882620,2736
882620,1913
800860,4898
1007980,4715
1039470,3935
1039200,1235
709290,2547
706280,3024
712210,2030
722890,2041
719090,6809
710820,1233
925640,4328
799180,3553
779730,7097
917200,5719
917200,5319
926610,6314
749470,6349
782120,4084
781950,7346
781950,3220
781890,1701
775520,4715
776360,5608
1013660,691
1017630,1152
1017270,6152
1018130,1946
991750,974
989340,2711
931150,6071
905800,6713
851770,6727
839940,7221
791540,5216
944650,7221
943950,1877
976360,6911
976090,7451
977430,22
977290,1843
866500,5085
204180,5438
1043030,1223
953920,4341
953340,836
779700,5422
779550,2147
775730,4663
788120,24
750020,4739
799110,4998
798850,7022
791490,7209
791750,7519
791370,5857
791290,1483
791160,773
793000,1263
792800,1264
792370,137
792350,1083
792000,1466
787570,5841
787200,6935
787170,2351
786800,3208
790960,2014
790390,3103
946950,2352
946950,2111
925370,4262
972080,5281
975980,5678
975770,7265
975710,4925
982050,3769
982050,1676
982020,7294
981990,106
978440,5759
978340,4798
1043360,6479
990400,1444
766010,6104
926820,1095
738720,4478
922550,5225
888010,6925
868660,6602
756230,4754
907390,5403
891590,5767
719130,3116
868230,1829
956010,5016
887750,38
886300,355
886180,7221
891340,1459
903160,2305
900390,5178
905120,940
905120,3920
905120,1528
904770,936
905380,520
895450,7365
865240,150
853300,3669
853300,2198
839010,6747
837930,27
818800,874
710520,1054
710480,148
710690,1441
710630,798
709550,4373
711450,3894
711260,199
728020,2985
727830,4318
727150,6143
727150,5424
711240,7221
735700,1262
788760,1071
854150,1
834380,7366
836460,7465
793990,1569
999250,82
320090,4052
980880,2464
738560,7145
738210,3439
738130,1290
766780,1007
788330,2948
727480,5428
1035260,6055
1033580,6438
1035860,974
886600,6061
722920,2491
826170,1235
785100,6092
1001500,7221
770820,4933
770660,2668
788410,4017
314570,522
314330,2197
316020,463
999030,5382
1005900,4798
858370,2135
796950,3723
795050,3825
773710,5375
765490,5078
761300,2742
761300,5913
758070,4390
737380,5886
739210,5737
997280,7281
748650,7208
798790,614
796710,5973
783440,1815
769320,3136
763350,2720
957490,7446
1051470,5282
1051470,5913
1009150,2972
1003480,2939
798190,7166
797610,2898
828350,5733
827920,5950
827460,243
775490,3760
775490,3237
928410,947
935640,2357
913120,4484
923260,835
878180,3762
969130,107
961660,7464
924790,6120
935860,4715
879270,2460
866520,2701
824620,7192
798270,2685
792560,2634
787650,7435
768640,3029
768640,4794
764490,6883
757730,867
711550,2301
720940,6690
739360,5275
719080,4421
711130,5960
711130,5538
363500,5786
363500,5431
368700,3980
367780,4281
367780,6590
362660,1962
985620,4390
763930,7221
840700,1569
711920,2019
1001200,5944
1039580,6767
909490,5314
1064090,6450
1016350,6224
1006160,7274
940780,5286
929850,3579
330450,3782
765060,44
328550,7221
770320,4260
964100,5563
711090,5767
959090,2191
959090,2255
959020,3483
963830,3062
963080,2189
824250,6461
822530,1343
92300,5809
33390,839
9500,597
896400,1296
19200,6951
16500,5339
15500,4041
15500,5913
13000,2233
842760,2206
739010,4047
939190,6261
744170,2074
956620,2497
826040,905
826040,2894
816720,5106
833980,3090
958200,2032
856550,2391
975430,587
782460,2824
778640,3442
757190,3387
756740,5990
760450,2277
759920,2533
731520,6337
420900,1168
420570,4729
428920,1765
891650,5767
428930,6355
845860,723
845860,5481
837190,6081
818610,2383
818610,5481
760030,5532
823920,761
817820,246
817820,5913
817760,2248
822700,61
822450,7329
823100,7191
823040,6086
932290,3966
932300,1349
932120,1451
935540,3910
910660,3085
910390,2677
910250,6
381250,2524
381340,7423
386510,6470
386420,1257
386390,1745
385690,2773
891620,5767
881050,7258
881050,6650
723820,1945
715720,4269
718720,177
945580,5392
928230,3101
927840,1673
911480,4988
918130,1435
878250,4175
893940,6562
1059470,2167
759830,4801
757080,7221
251510,2563
251510,2163
251510,2156
754830,6798
867080,6726
219910,3559
1058630,1731
1076320,401
924780,3378
924780,5982
916470,7314
916470,6070
1059310,5863
22610,2597
18600,3244
941790,1405
927080,1440
922530,892
900380,5167
892550,1919
889100,267
886470,5203
952050,1854
951700,4175
951420,906
911060,3689
916510,4076
27600,7020
21640,6026
18700,1110
894570,221
410440,3672
410440,2525
876220,3862
410150,6455
410000,2242
410000,3080
406690,6604
935440,5737
1030090,6946
410910,7221
401510,661
401510,7037
401280,2788
401290,3495
994650,4932
98600,3035
769160,1555
947450,7084
917660,1454
908120,761
951220,2391
768590,4822
908020,1951
820510,2556
910150,3606
907560,2829
907560,6315
845970,6
844140,6
840710,6
833010,3151
828550,6
822900,6
804600,6
797570,6849
796900,6
778150,6330
772180,6215
916010,2871
915930,6933
915820,968
915360,6926
766940,4875
768310,3872
768290,1444
843580,2827
924870,3641
260530,5809
814420,6818
413700,3886
415530,3498
750780,5678
750620,2375
781490,7445
947250,1072
851840,4611
798730,276
805800,6616
805790,5893
805780,6785
805680,6863
802130,5335
799590,5050
727020,6609
806240,1124
806020,534
804440,4715
801510,1224
801500,4715
372080,4658
804210,6959
970030,970
937050,1255
934410,3590
928970,6359
928970,5481
928660,6595
922810,5715
268340,5476
268340,95
757720,7099
270610,857
985680,4622
983980,2823
972280,7395
969690,5088
221830,4952
714280,3433
212700,4385
223730,1488
223000,6571
732770,1036
725910,2172
725910,592
762190,7368
800660,6035
799800,4715
794570,2995
965470,3485
965490,4270
961410,381
926350,3822
926350,6259
890130,1148
849000,7112
287780,3611
826660,1736
1018420,4482
779360,5362
1019400,3732
877550,4722
372950,4831
262300,6151
261900,6248
433490,1609
433490,4809
433210,3588
432990,4828
432280,6687
891580,5767
766000,4443
865220,4774
370050,2177
380120,6669
380100,3160
379760,260
373620,1250
373600,1250
877480,1743
877390,3773
877180,7419
877060,6206
875110,1170
875080,4991
853040,5231
874200,4148
874020,3335
876310,6964
876180,4050
866080,181
863310,493
890740,1493
820950,6335
402970,445
391190,2917
380210,5659
404030,2594
1020830,2677
1022160,7198
1021820,761
1008970,987
1008820,7318
1002630,6738
1002630,594
776790,1695
336710,313
336700,2966
336110,5157
846010,1018
432380,4811
891850,5350
769580,6645
993850,1851
246800,1040
887890,3208
511390,7226
511380,1618
511380,3207
511320,500
511250,7006
510990,2374
831090,4329
818760,1717
818500,5425
359190,887
353260,3418
353260,3119
455290,6156
837550,3915
458660,1460
458540,4551
458330,7474
460560,4526
328780,6377
329320,5459
371380,6292
301050,5927
260330,49
826930,1703
308440,5818
308400,1958
308360,899
310810,3856
325870,6305
325860,5332
325860,2482
334840,4704
334300,1379
334300,6822
335560,5833
323020,4767
412270,1560
356550,3931
1060770,4575
1049140,4251
371900,1441
371880,423
968300,6541
371530,4181
371320,480
371320,3919
315830,2069
333650,915
333580,4761
333510,60
333290,748
331390,1241
341780,2448
1059840,4207
979530,4076
993630,1405
333130,2692
332630,3022
332370,2971
285980,5197
284220,1576
34500,6932
365090,1485
448520,5830
384230,3643
384230,5913
91810,1943
973410,6202
340380,265
340370,5292
354280,4222
354040,7195
354030,7195
356170,3201
356110,1994
356100,193
356090,1624
360010,2802
786820,255
604980,5678
604920,5354
604010,2099
604010,1306
603800,3590
612310,6575
612160,3109
611960,3965
760510,5516
914980,1446
585500,587
567060,2863
235070,6899
236290,2408
448500,3313
448380,2200
448170,3015
448160,3281
403780,6990
439880,1683
439730,1577
439440,2643
364830,7477
364830,5481
364790,7176
364770,3863
364740,4536
364700,6548
364700,5529
364720,6255
299800,676
299580,6064
299440,6975
298840,5640
298830,5640
298790,4454
418210,740
417980,6104
1053650,1316
854060,6901
926250,1413
919320,3105
915140,1980
887660,5746
870080,791
856670,101
849070,4799
749730,814
380920,4260
857950,5149
894310,4122
899270,4525
501310,774
318480,2325
316660,3174
956240,5192
956240,5525
800640,4942
782180,6956
774401,531
394430,1599
395550,6832
395190,1684
395190,5913
395140,3329
444550,4422
444330,3824
444170,1729
449180,2783
449150,5654
412760,1671
447210,4832
446070,7315
446850,3624
448050,2184
447990,6873
447950,7195
447980,5408
436070,1115
435460,615
1044730,4119
1037690,6319
407110,916
407100,492
844180,4352
820210,6172
914000,6218
486230,4053
497790,3122
403230,2877
494700,5777
500180,2095
500090,6229
499560,210
499510,2062
495820,4407
495680,420
470480,3455
470480,6159
500350,6255
380860,4636
379610,2777
749410,4946
749700,5894
722370,5360
726500,4227
382270,3720
381610,1987
381610,5481
369310,362
385410,4545
385410,7456
385060,4951
384940,6997
532070,4504
531910,1082
531890,6509
532120,742
387280,1839
377250,298
387240,4565
387240,6576
386840,2817
393600,755
393170,4672
1050230,2303
944710,6743
370080,1797
391960,7406
391650,6188
391630,1699
391390,3863
524350,5610
524050,7389
523900,4799
523870,3252
523720,6177
510740,7454
366920,4034
366780,7506
365860,7064
349690,3281
437550,2629
437520,4031
437520,2100
437520,5807
437390,1164
437180,6556
437180,6342
437100,5825
377190,3955
436940,120
434820,2589
434700,4560
818570,1018
527740,2464
527380,6268
527260,921
806970,1012
773130,3652
886670,4840
828860,870
872380,1424
369060,946
731420,6348
368830,1102
368830,5481
369700,5646
369560,4821
299380,6878
398460,7223
394390,3254
823340,4715
406850,6913
462670,387
462620,3040
464400,120
886070,3212
876480,114
413580,3625
413500,799
413500,6057
413500,1458
413040,5800
406120,7459
412530,3370
815630,1045
809460,6230
805840,406
804080,5512
788380,5737
751640,2400
773620,3397
1072270,5359
1067100,5616
851730,7012
491390,3275
491390,5913
491350,7135
482990,518
486890,4816
486630,1128
486290,1100
875660,1600
864520,6261
854830,533
848520,6558
489120,4236
443460,4347
443460,5794
790290,4935
740410,3059
775690,3984
809360,3822
809360,6259
743230,4323
743230,5481
438440,4792
891640,5767
870590,1777
394290,1974
394030,338
392370,5712
392100,2852
462520,6203
462240,3333
462130,7009
461830,6626
460250,4842
460210,2977
460190,7052
930640,7201
511920,6579
525690,7021
525740,2138
525740,7483
429350,5084
511700,792
511630,914
510290,5150
510240,2815
439420,4736
453650,2056
453320,5201
452120,1636
451930,758
392620,823
392610,6404
396010,3298
1004000,1454
1004000,4206
394950,1522
850830,3454
411130,1575
523090,3271
522990,5506
522900,5731
522890,6112
522710,3223
522710,642
522710,6210
522080,4956
522340,4909
546800,4848
543070,5806
543070,5913
542930,4387
544580,334
544580,5606
544190,2468
542030,4914
739950,1019
339690,1979
339460,3126
916290,4909
833290,7011
845940,6886
1032440,4787
956500,3903
946380,5583
937850,7012
935910,3710
914900,2780
907250,623
907250,7178
899090,51
890590,2312
885780,47
874130,5647
874080,6864
429270,5066
429250,3678
429360,53
970390,5767
465750,3622
1025920,1848
1006800,7058
994860,6853
993890,386
982880,5767
974110,5997
770600,4976
982900,5767
500940,4571
500880,4829
500790,5191
500690,4550
738620,6809
399040,3105
399530,4263
305490,518
314360,4967
567890,6718
1058570,956
570810,4581
572570,2410
572570,6902
572540,5649
572480,4160
572240,1908
572240,6621
572180,2107
412860,1
401120,183
395940,5396
1060840,6352
1060820,1674
588620,3986
588880,7092
589480,4097
589440,3233
589280,7391
589270,3409
589100,1252
816500,105
57200,1799
592400,7498
594980,629
594810,6252
596260,4783
485970,4368
906750,5705
485680,3464
485600,2545
485600,4345
496940,6010
496850,3032
496790,788
496790,5913
496590,435
496540,3022
769410,6105
507030,3354
509620,1553
506150,4919
533580,3228
525450,1974
535750,6364
586450,1186
454630,3627
858830,500
451100,3765
451100,4038
506560,3477
506470,3098
458170,600
395470,5775
456130,657
601130,6174
601130,2984
758170,7119
566970,3927
566970,332
563260,6719
524430,6234
524430,5967
520930,6367
503650,6686
474620,1756
474620,4823
473720,385
514580,7311
514540,2794
514340,5100
886380,4759
796500,4086
525150,4502
755950,322
755490,2686
733180,1187
733180,5913
734440,879
467330,284
461030,6183
443650,5212
561010,6119
561000,6802
528120,995
560770,6208
560710,1346
561510,881
560220,6844
560200,1043
561260,3462
561260,5913
560180,2465
559930,4969
366590,1587
366350,1104
365500,2330
363580,1713
365150,2758
493180,4391
493110,3584
493100,2251
492200,3738
491830,4894
491720,6877
454390,5540
1064590,681
497510,1349
497420,3083
497190,4111
497190,6989
405530,6480
586390,4202
586340,3959
586320,5119
586230,5979
586160,5081
553040,4308
397810,3570
445210,3696
408400,4134
441510,1838
441230,3377
1016100,2460
1004150,2217
988250,5430
976970,977
958990,5145
553020,5820
552900,635
552900,461
552800,3365
552800,3916
552800,2850
552800,3137
552800,2116
552800,7051
552800,5464
552780,2415
552610,1431
552370,2194
552330,2269
552230,5473
552210,5352
552210,1374
551840,6114
898910,4936
898910,3355
449700,1131
449560,2896
449560,508
424010,3499
531110,6444
531070,1046
524540,1285
524560,1285
552200,5352
552200,1374
515000,6322
514870,6148
514810,3536
398250,6312
398160,1
398150,2923
398070,513
397850,539
397600,343
408750,4862
530370,6432
528420,1981
528950,6530
528860,5970
528770,103
528670,5681
530510,5053
895120,4503
541240,2903
541160,1697
541160,5913
498000,877
498000,1222
536670,3755
916950,6522
488460,4628
551060,529
520540,7204
520230,4231
390460,5838
520150,7221
364840,2988
567480,232
567480,2697
566900,6187
596630,4749
596590,1038
566320,7392
596390,4463
471200,54
471200,5625
471200,2348
471200,1989
471200,1880
471200,1712
471200,4061
471570,2097
464740,4505
464670,3919
337650,431
550990,927
550930,241
856120,3258
568030,1315
518000,578
1080250,7221
1055890,1451
1050870,401
1014140,1277
1021700,3168
548680,4248
541960,4165
1009700,3212
899590,6855
488220,3675
536490,437
536470,6632
535000,5915
906600,3908
494100,7402
946340,4228
993500,1169
987710,1736
985260,4633
577760,396
582350,1336
763050,1015
374830,1847
366380,7455
567860,4978
339090,1250
580300,4574
970580,6211
587480,3416
587310,5088
388320,5120
388320,5378
595560,152
609760,7221
611780,1335
564100,3949
360850,2759
563810,5028
563390,4169
563390,7492
563370,2334
563180,3665
563170,3836
563130,7092
629430,1729
636330,6171
636330,6304
636220,3388
636070,6003
635590,2861
635580,3614
586170,5081
597730,6326
949580,2189
580510,5379
958690,7265
509820,3853
570600,7167
578430,3350
578190,4147
577910,5724
817490,5737
580590,3979
577470,5795
370670,5640
577380,3203
577360,7008
572020,5344
577160,1531
577160,5913
577150,4651
431230,3461
362020,6850
359420,1270
576500,6233
518740,5309
607160,71
887820,1918
581640,4091
581640,5570
581800,6687
509170,7502
568610,7221
568500,4319
568490,695
568460,953
568370,6228
568200,5451
568060,3238
548130,6433
546550,4023
537380,5125
528720,4379
528720,7147
508940,52
508520,4748
512260,813
512240,3541
512070,2387
512000,64
300620,2121
590950,4680
590820,680
590840,1643
378810,4006
556960,1630
557730,5035
630080,2046
630460,6849
630400,1193
592300,7174
592240,2046
592130,5969
592020,6546
592200,827
591610,6858
625630,4195
625560,1795
625320,5612
631490,7200
627220,6885
627220,5913
623320,6941
237370,1
597190,5232
596910,1285
596890,1285
596080,1206
449340,500
774561,2847
772090,3292
759980,7363
758080,1667
756440,7191
752430,3253
742230,7446
520750,3073
520660,5509
521540,6921
473140,5511
521300,7308
521280,2388
521130,3900
802740,4623
600530,7227
600310,1064
518650,7408
518130,7014
516030,5103
516010,6019
517510,5545
517510,739
517510,56
517510,4539
517510,1632
517190,5475
517280,4079
517100,4608
576470,878
576420,1704
576410,2266
576380,3934
576280,6735
575990,2557
575890,1740
575840,2309
575810,3822
575810,6259
522010,2964
592100,2453
635010,1545
613200,1767
544400,4666
564750,1682
561930,4647
636390,6706
638780,169
644370,6440
522220,2214
615670,6058
615550,6552
617360,3058
639450,2020
300540,2887
617270,6960
640880,5439
640880,4746
615150,4360
615090,1106
615080,4214
330670,996
614150,886
613130,5929
613120,3622
613020,3826
612840,3459
611860,1829
618190,694
617690,3899
618750,6942
618650,805
618550,1923
968990,3552
618370,3451
618470,6639
618360,2982
618350,6720
634340,3651
642600,5623
516940,6746
643260,2625
646210,5163
646210,5913
612600,2186
645920,421
349710,4188
1070430,3587
1070160,4063
607330,3393
1046130,2994
976060,6606
340330,2693
628580,4984
626170,5690
625990,7221
625910,1974
625770,4569
640890,2393
793030,4258
996920,293
591090,3296
594360,2159
594410,3132
594320,1123
594200,4093
594200,5913
461810,2797
936610,871
329340,571
935250,4830
882210,2094
882210,2395
818410,1079
405540,1334
612890,7437
346770,4365
755670,743
630160,5985
616520,4023
554330,1645
341530,6972
327980,6813
1035110,5307
697650,2218
697650,1414
1019920,2821
758320,518
751670,6866
750960,1604
699850,3622
944590,4390
880610,6486
385270,471
1006400,1985
933770,4347
933770,5794
947430,6021
530740,4881
593070,696
860650,2661
379520,3253
840430,4907
819480,6340
435970,1571
390620,1445
614960,1464
259810,5566
643900,5250
625120,6976
624990,2216
620710,4637
624900,1188
624900,6259
624710,1281
452920,5370
617060,4559
605250,2729
448010,5556
242110,5058
892830,5514
747620,1614
565180,6301
933840,1146
567210,3900
425160,5082
425160,1220
555580,724
670930,1002
621090,873
620940,7320
620650,6838
620650,1916
616880,1898
616750,7391
616640,4232
616030,2694
601120,5750
621010,6958
637870,6773
657290,117
657260,1894
656880,5275
650680,686
562320,1315
562310,1458
562310,7068
562310,6057
562310,799
562280,2693
574220,5769
620530,3405
671560,6051
928670,6798
928670,5034
887400,1977
661280,297
661270,5831
661120,4875
661030,7319
660980,5522
999040,7415
770630,866
660400,5274
659950,5678
659940,5678
875930,6273
875530,2029
869870,4838
869870,6524
869780,6227
848200,1055
847450,2443
953700,7347
951940,2469
951190,5771
944810,5635
942060,4131
535240,5320
533050,4418
532900,6476
532980,179
542570,7356
542550,1874
671550,2535
915950,7043
671330,1430
654810,5785
654600,5414
654520,5678
654430,2651
654020,2778
654010,1782
653970,6256
684980,4436
684870,405
932970,6798
446760,4597
436850,7461
610250,5204
620340,7425
620330,3269
645780,2483
617620,1470
642170,2805
899190,2376
638470,7300
492180,5456
470090,2221
468670,2449
467490,5996
462480,5626
462480,5481
459830,5797
562260,3614
544180,4613
544180,1580
559280,1353
559030,1182
559250,5266
556310,4333
556250,7444
556190,813
562680,2317
562660,5174
562460,198
351250,7183
694980,7311
543910,1727
416830,4180
620280,7085
692950,537
691680,4297
384700,6929
445000,327
620170,4225
790020,997
282640,467
784130,6608
420360,3146
771680,7047
601930,4001
574590,6047
357890,2744
1004030,1429
384250,3211
751220,4583
751220,5829
489110,3326
322750,3843
893690,2603
425410,4434
862770,1469
658500,1352
551580,5336
361350,4483
549740,5869
549660,2385
852390,4507
549190,7439
https://store.steampowered.com/app/200260,1557
https://store.steampowered.com/app/200260,4238
278420,1972
335840,7432
593700,1594
593700,3054
593700,6516
678310,6454
462250,3645
542220,6826
539340,6338
287860,6541
780630,591
997030,4890
656740,7382
911520,3861
449240,3572
233130,7244
703180,1698
708140,443
872110,6258
835950,2596
833270,5031
826420,2611
540410,5248
646370,1606
665790,1892
665920,5873
665780,503
777760,1239
665630,136
665930,1235
694950,5311
694790,2239
694670,5964
690710,3822
690710,6259
690630,3158
690570,852
690550,3315
690310,6381
690260,7004
690130,7203
690080,7089
235720,2712
786630,1497
670730,5172
485260,3674
665650,4094
342530,4514
401840,7517
833140,221
514220,6797
337670,1525
317840,3089
317840,6650
647040,4993
647040,4788
859640,4818
649820,6104
649360,93
648880,3321
648750,4276
648190,5033
668520,5721
668510,5898
668010,5357
464900,4433
407380,3415
373480,3914
945340,5864
793630,1151
793630,6320
460750,3981
352620,4005
676180,3757
675990,2458
675870,677
675830,1332
479140,1427
674800,1358
334690,1695
677880,1498
677720,1574
822460,6
642730,2865
649990,7387
649990,16
649990,7056
570490,3310
569380,644
696760,1016
627670,6288
627070,5365
627070,5481
651640,3156
402340,2919
514620,419
690560,2974
878330,5328
582980,5822
582980,656
528270,4570
641980,713
498470,5373
336840,2907
1010830,1121
606000,5148
503140,904
297660,1856
653100,5667
653080,1879
653080,2542
651550,5934
651550,4760
651550,7285
651550,7131
1080990,4983
667240,407
861280,494
809530,3148
1083120,5074
666590,6580
666630,2837
666050,1910
632250,50
628460,6921
611850,6789
610900,152
607760,6134
602080,6389
595270,6993
587180,828
587180,6472
583090,2916
578690,7399
577700,2732
577290,3188
637120,3535
1007480,1848
729640,7059
729390,1936
729220,5504
729220,3179
729220,5481
713940,100
696560,6182
377100,4928
693650,2775
699240,6060
699230,3909
695420,3060
907820,440
681340,829
681290,4082
681290,6900
729370,6411
681190,3489
681100,5093
681100,7460
681060,5010
680930,3962
680890,4346
680890,1227
680680,4099
680620,3662
683130,4955
721480,3240
721390,2370
721380,2775
722080,942
561190,3841
381320,6811
711110,5767
555340,2968
553950,2516
552060,3927
552060,332
1041690,908
435840,1455
1054090,2963
604170,526
604170,1363
823840,3222
749560,3985
657300,2922
464650,2710
405720,1384
1007140,3432
467810,5998
358030,1554
347470,3907
338310,3350
1017580,1231
672100,3604
819980,1550
1073030,7191
689040,4939
683430,1453
683430,5827
684060,7221
683890,3380
683760,4611
683630,897
684620,2649
684590,5176
684590,4899
1076230,17
1073870,5723
1071260,7041
1065460,3590
1064080,3132
1009350,5780
1007180,2263
1004560,59
996450,7221
994570,7011
813450,338
810660,5348
805660,4730
800230,5737
800050,1285
795510,7278
795510,282
795510,789
672080,4725
672030,5736
672010,2060
697710,1001
697530,6477
611770,3097
693320,617
880720,1976
678540,309
678530,5692
678240,347
791800,5124
680400,6128
680350,3392
680190,3038
593680,2137
593680,5945
655490,6353
655370,7168
655360,495
655360,7279
438000,5832
764280,5015
516790,994
649190,1041
399140,1984
676240,1496
676240,3070
676240,770
368680,2204
388260,2572
850060,2369
803150,2661
1039380,4189
1035470,2791
1024280,3554
1030580,7222
437690,2886
373990,6357
700510,6275
700460,7110
693030,5782
693030,237
552690,4709
684470,5405
712180,4179
487350,931
796780,3361
614090,4191
513980,5488
766560,6606
761670,530
756700,844
747650,3862
703620,4609
700520,5972
695110,3871
696460,5737
243450,2813
95000,5569
516580,6949
458680,2830
865800,3808
263460,4553
879740,3991
437730,5483
684320,7372
670950,6544
681800,3810
587710,1738
581210,6643
540780,6802
527720,6242
664850,7483
664850,7374
664660,4981
664570,3318
664510,1155
667790,1260
667780,2331
667760,3792
667690,3647
667690,5590
916900,41
910380,3366
910380,6259
903850,4355
898790,5727
1050510,3549
1048090,4417
525870,2374
1040590,6551
809700,1822
629860,1418
629860,5481
629860,1374
783180,1982
783180,6952
783180,2719
592270,1583
776540,1405
771530,2049
717070,1443
709140,3734
566670,865
529970,1686
747050,7048
717980,1523
717780,215
712380,5737
713180,3130
713170,3344
713090,3608
712970,3756
715690,2863
746900,4661
739290,6099
739180,3665
706920,494
516840,6084
722760,2196
722580,1768
484930,2744
785760,4579
981670,4363
979000,3067
978640,737
714730,2443
716190,2113
862260,4074
716070,6595
737670,62
565190,1458
565190,7068
565190,799
565190,6057
733530,2775
708950,7109
708760,6619
708260,5612
717060,3311
969480,821
967940,1625
960240,7391
731510,4246
720480,942
769920,566
732000,4506
1066210,2236
1066210,6072
1066210,5752
738480,7156
748050,957
763540,5767
749570,150
749220,3879
747470,6517
745890,6664
745840,5978
733510,2775
733500,2775
740150,6194
732030,1679
727760,6391
727540,3401
735550,2822
736390,2362
725170,3105
725140,7398
719550,5917
731600,3305
731600,3621
731670,2605
824760,1932
798260,5018
810630,7067
822750,2165
